   1
   1  17
  17
  55  55  52  53  53  54  52  52  53  52  56  50  52  51  50  51  50
   0.898916E+08  1.7000  3.6658             18   254                  
   0.991945E+08  1.7123  3.6652             19   285                  
   0.103906E+09  1.7300  3.6648             20   320                  
   0.112616E+09  1.7501  3.6635             21   337                  
   0.115170E+09  1.7684  3.6623             22   346                  
   0.118591E+09  1.8191  3.6580             23   371                  
   0.120177E+09  1.8581  3.6548             24   388                  
   0.121031E+09  1.9260  3.6493             25   400                  
   0.121276E+09  1.9787  3.6447             26   411                  
   0.121469E+09  2.0802  3.6372 Yc=0        27   450                  
   0.121549E+09  2.1432  3.6315             28   453                  
   0.121643E+09  2.2178  3.6264             29   456                  
   0.121761E+09  2.2890  3.6207             30   459                  
   0.121852E+09  2.3127  3.6187 L-M         31   461                  
   0.122133E+09  2.2553  3.6241             32   466                  
   0.122793E+09  2.1930  3.6283             33   470                  
   0.122989E+09  2.1918  3.6284 L-m         34   471                  
   0.125767E+09  2.2749  3.6224             35   480                  
   0.126659E+09  2.3375  3.6169             36   482                  
   0.127466E+09  2.4083  3.6112             37   484                  
   0.128153E+09  2.4842  3.6054             38   486                  
   0.128774E+09  2.5467  3.5989             39   489                  
   0.129159E+09  2.6107  3.5924             40   493                  
   0.129596E+09  2.6901  3.5859             41   508                  
   0.129857E+09  2.7560  3.5814             42   512                  
   0.130038E+09  2.8134  3.5757             43   518                  
   0.130192E+09  2.8727  3.5701             44   526                  
   0.130350E+09  2.9297  3.5640             45   539                  
   0.130476E+09  2.9825  3.5566             46   566                  
   0.130630E+09  3.0404  3.5523             47   600                  
   0.130779E+09  3.0954  3.5452             48   638                  
   0.130934E+09  3.1496  3.5384             49   690                  
   0.131113E+09  3.2059  3.5327             50   767                  
   0.131285E+09  3.2596  3.5255             51   863                  
   0.131401E+09  3.3116  3.5177             52   950                  
   0.131421E+09  3.3484  3.5136 C=0.5243    53   969                  
   0.000000E+00  1.6692  3.6678 M=  1.30                     1    17  
   0.321696E+07  1.7045  3.6649              2    26                  
   0.461481E+07  1.7109  3.6646 Te-m         3    29                  
   0.897850E+07  1.7096  3.6649              4    40                  
   0.148672E+08  1.7067  3.6654              5    54                  
   0.208709E+08  1.7024  3.6661              6    69                  
   0.269372E+08  1.7014  3.6665              7    84                  
   0.330570E+08  1.6998  3.6670              8    98                  
   0.392283E+08  1.6977  3.6675              9   113                  
   0.453860E+08  1.6973  3.6678             10   128                  
   0.519285E+08  1.6967  3.6681             11   143                  
   0.584304E+08  1.6972  3.6684             12   159                  
   0.647311E+08  1.6980  3.6688             13   176                  
   0.711285E+08  1.6995  3.6689             14   194                  
   0.733367E+08  1.7002  3.6689 Te-M        15   200                  
   0.771324E+08  1.7019  3.6689             16   212                  
   0.836178E+08  1.7063  3.6687             17   232                  
   0.900852E+08  1.7130  3.6682             18   254                  
   0.958862E+08  1.7228  3.6665             19   278                  
   0.104139E+09  1.7420  3.6648             20   318                  
   0.108932E+09  1.7568  3.6650             21   330                  
   0.111748E+09  1.7764  3.6638             22   341                  
